Provincia;Partido;Localidad;Link Indec;Otros;0,256 Mbps;0,375 Mbps;0,5 Mbps;0,512 Mbps;0,625 Mbps;0,75 Mbps;1 Mbps;1,25 Mbps;1,5 Mbps;2 Mbps;2,2 Mbps;2,5 Mbps;3 Mbps;3,3 Mbps;3,5 Mbps;4 Mbps;4,5 Mbps;5 Mbps;6 Mbps;6,4 Mbps;7 Mbps;7,5 Mbps;8 Mbps;9 Mbps;10 Mbps;10,2 Mbps;11 Mbps;12 Mbps;12,3 Mbps;13 Mbps;14 Mbps;15 Mbps;16 Mbps;17 Mbps;18 Mbps;20 Mbps;20,5 Mbps;21 Mbps;22 Mbps;23 Mbps;24 Mbps;25 Mbps;25,1 Mbps;25,5 Mbps;26 Mbps;27 Mbps;30 Mbps;31 Mbps;32 Mbps;34 Mbps;35 Mbps;36 Mbps;38 Mbps;39 Mbps;40 Mbps;41 Mbps;45 Mbps;46 Mbps;48 Mbps;49 Mbps;50 Mbps;50,1 Mbps;50,25 Mbps;51 Mbps;55 Mbps;58 Mbps;59 Mbps;60 Mbps;61 Mbps;62 Mbps;64 Mbps;65 Mbps;66 Mbps;70 Mbps;75 Mbps;78 Mbps;80 Mbps;83 Mbps;85 Mbps;90 Mbps;92 Mbps;95 Mbps;100 Mbps;100,25 Mbps;110 Mbps;120 Mbps;122 Mbps;125 Mbps;126 Mbps;130 Mbps;140 Mbps;150 Mbps;157 Mbps;158 Mbps;160 Mbps;164 Mbps;165 Mbps;180 Mbps;200 Mbps;212 Mbps;220 Mbps;225 Mbps;234 Mbps;240 Mbps;250 Mbps;256 Mbps;275 Mbps;300 Mbps;320 Mbps;325 Mbps;330 Mbps;340 Mbps;400 Mbps;450 Mbps;480 Mbps;500 Mbps;512 Mbps;520 Mbps;540 Mbps;600 Mbps;680 Mbps;700 Mbps;800 Mbps;850 Mbps;900 Mbps;950 Mbps;1000 Mbps;1024 Mbps;Total general
SALTA;Rivadavia;Alto de la Sierra;66133010;3 ;;;;5 ;;;;;;;;;;;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9 
SALTA;Rivadavia;Capitán Juan Pag;66133020;;;;;;;;;;;;;;3 ;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4 
SALTA;Rivadavia;Coronel Juan Sol�;66133030;;;;1 ;1 ;;;;;;;;;61 ;;;4 ;;12 ;22 ;;;;;;35 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137 
SALTA;Rivadavia;Los Blancos;66133050;;;;;3 ;;;;;;;;;2 ;;;2 ;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9 
SALTA;Rivadavia;Pluma de Pato;66133060;;;;;;;;;;;;;;3 ;;;2 ;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6 
SALTA;Rivadavia;Rivadavia;66133070;1 ;;;;;;;;;;;;;;;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 
SALTA;Rivadavia;Santa Marí;66133080;5 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5 
SALTA;Rivadavia;Santa Victoria Este;66133100;10 ;;;1 ;5 ;;;;;;;;;36 ;;;;;;8 ;;;;;;9 ;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71 
SALTA;Rosario de la Frontera;Antilla;66140010;;;;;1 ;;;;;;;;;;;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 
SALTA;Rosario de la Frontera;Copo Quile;66140020;;;;;;;;;;;;;;;;;;;;;;;;;;35 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35 
SALTA;Rosario de la Frontera;El Naranjo;66140030;2 ;;;;;;;;;;;;;;;;;;;;;;;;;39 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41 
SALTA;Rosario de la Frontera;El Potrero;66140040;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 
SALTA;Rosario de la Frontera;Rosario de la Frontera;66140050;1 ;;;;1 ;;;15 ;;;;;;265 ;;;33 ;;412 ;598 ;;8 ;;;;1.363 ;;;;;;;133 ;;;;30 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.863 
SALTA;Rosario de Lerma;Campo Quijano;66147010;;;;1 ;2 ;;;1 ;;;7 ;;;60 ;;;16 ;;76 ;156 ;;;;;;407 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728 
SALTA;Rosario de Lerma;La Merced Del Encó;66147015;;;;;;;;31 ;;;;;;;;;;;1 ;36 ;;;;;;189 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;257 
SALTA;Rosario de Lerma;La Silleta;66147020;;;;;1 ;;;16 ;;;3 ;;;12 ;;;;;28 ;21 ;;;;1 ;;308 ;;;;;;;7 ;;;;5 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;402 
SALTA;Rosario de Lerma;Rosario de Lerma;66147030;12 ;;;;1 ;;;1 ;;;1 ;;;63 ;;;3 ;;390 ;280 ;;;;;;3.301 ;;;;;;;29 ;;;;148 ;;;;;;;;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.232 
SALTA;San Carlos;Angastaco;66154010;;;;;;;;;;;;;;26 ;;;;;12 ;;;;;2 ;;4 ;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46 
SALTA;San Carlos;Animan�;66154020;;;;;1 ;;;;;;;;;36 ;;;;;12 ;;;;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52 
SALTA;San Carlos;El Barrial;66154030;400 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400 
SALTA;San Carlos;San Carlos;66154040;;;;;2 ;;;;;;;;;66 ;;;;;23 ;;;;;;;6 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97 
SALTA;Santa Victoria;Acoyte;66161010;;;;;;;;;;;8 ;;;;;;;;;;;;;;;;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10 
SALTA;Santa Victoria;Campo La Cruz;66161020;50 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 
SALTA;Santa Victoria;Los Toldos;66161030;;;;;;;;;;;30 ;;;;;;;;;6 ;;;;;;1 ;;;;;;;;;;;5 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42 
SALTA;Santa Victoria;Nazareno;66161040;135 ;;;;;;;;;;;;;;;;;;;;;;;;;61 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;196 
SALTA;Santa Victoria;Poscaya;66161050;30 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30 
SALTA;Santa Victoria;San Marcos;66161060;30 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30 
SALTA;Santa Victoria;Santa Victoria;66161070;;;;4 ;1 ;;;;;;120 ;;;;;;35 ;;;35 ;;;;;;70 ;;;;;;;;;;;12 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;277 
SAN JUAN;25 de Mayo;Tupel�;70126020;;;;;;;;60 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60 
SAN JUAN;25 de Mayo;Villa Borjas;70126010;;;;;;;;;;;;;;;;;;;;8 ;;;;;;1 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10 
SAN JUAN;25 de Mayo;Villa Borjas - La Chimbera;70126030;;;;;;;;80 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80 
SAN JUAN;25 de Mayo;Villa Santa Rosa;70126050;;;;;;;;;;;;;;4 ;;;34 ;;;13 ;;;;1 ;;1 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54 
SAN JUAN;9 de Julio;9 de Julio;70063040;11 ;;;;1 ;;;139 ;;;;;;106 ;;;6 ;;7 ;46 ;;;;3 ;;1 ;;;11 ;;;;;;;;3 ;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336 
SAN JUAN;9 de Julio;Alto de Sierra;70063010;;;;;;;;;;;;;;6 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6 
SAN JUAN;9 de Julio;Colonia Fiorito;70063020;;;;;;;;;;;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3 
SAN JUAN;9 de Julio;Las Chacritas;70063030;;;;;;;;34 ;;;;;;43 ;;;;;;30 ;;;;;;2 ;;;6 ;;;;;;;;5 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120 
SAN JUAN;9 de Julio;OTROS;Sin Datos;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 
SAN JUAN;Albardó;El Rincó;70007010;;;;;;;24 ;;;;;;;10 ;;256 ;;;1 ;;;;;132 ;;;;;;;;;96 ;;;;;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521 
SAN JUAN;Albardó;OTROS;Sin Datos;300 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300 
SAN JUAN;Albardó;Villa General San Martin;70007010;;;;;;;;;;;;;;;;;5 ;;7 ;;;;;12 ;;1 ;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27 
SAN JUAN;Albardó;Villa General San Martín - Campo Afuer;70007020;;;;;;;;;;;;;;90 ;;;;;22 ;38 ;;12 ;;;;12 ;;;;;;;;;;;7 ;;;;;;;;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183 
SAN JUAN;Angaco;OTROS;Sin Datos;72 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72 
SAN JUAN;Angaco;Villa El Salvador - Villa Sefair;70014020;;;;;;;;;;;;;;50 ;;;;;20 ;38 ;;11 ;;;;3 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123 
SAN JUAN;Calingasta;Barreal;70021020;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 
SAN JUAN;Calingasta;Barreal - Villa Pituil;70021010;;;;;;;;122 ;;;695 ;;;207 ;;;;;270 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.294 
SAN JUAN;Calingasta;Calingasta;70021020;5 ;;;;;;;96 ;;;145 ;;;10 ;;;;;119 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;375 
SAN JUAN;Calingasta;Tambería;70021030;;;;;;;;36 ;;;28 ;;;30 ;;;;;36 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130 
SAN JUAN;Capital;San Juan;70028010;687 ;;;6 ;1 ;;513 ;69 ;;;74 ;;;3.891 ;;6.590 ;267 ;;284 ;606 ;;239 ;;3.401 ;28 ;161 ;;;8.368 ;;;;3.718 ;;;;745 ;;;;;6.748 ;518 ;;;;;10.278 ;;;;;;;;;;;;;;9.248 ;;;;;;;1 ;;;;;;;;;;;;;;;311 ;;;;;;;;;;;;;;;;;;;;;;;;;15 ;;;;;;;;;;;;;;;;;;;;;56.767 
SAN JUAN;Caucete;Bermejo;70035010;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 
SAN JUAN;Caucete;Caucete;70035020;2.500 ;;;;;;;;;;1 ;;;97 ;;107 ;234 ;;4 ;136 ;;;;294 ;;1 ;;;;;;;641 ;;;;4 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.019 
SAN JUAN;Caucete;Vallecito;70035070;250 ;;;;;;;;;;;;;5 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;255 
SAN JUAN;Caucete;Villa Independencia;70035080;;;;;;;;;;;;;;;;;;;;9 ;;;;;;3 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13 
SAN JUAN;Chimbas;Chimbas;70042010;;;;2 ;;;39 ;14 ;;;14 ;;;1.101 ;;935 ;;;263 ;45 ;;183 ;;880 ;;65 ;;;506 ;;;;1.206 ;;;;;;;;;;293 ;;;;;53 ;;;;;;;;;;;;;;153 ;;;;;;;;;;;;;;;;;;;;;;73 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.825 
SAN JUAN;Chimbas;Villa Paula Albarracin;70042010;;;;;;;;;;;;;;;;;;;;2 ;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3 
SAN JUAN;Iglesia;Angualasto;70049010;;;;;;;;;;;;;;29 ;;;;;5 ;;;3 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38 
SAN JUAN;Iglesia;Bella Vista;70049020;2 ;;;;;;;;;;;;;34 ;;;;;5 ;;;3 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45 
SAN JUAN;Iglesia;Iglesia;70049030;21 ;;;;;;;;;;;;;61 ;;;;;10 ;;;5 ;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100 
SAN JUAN;Iglesia;Las Flores;70049040;2 ;;;;;;;;;;;;;84 ;;;;;14 ;;;8 ;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111 
SAN JUAN;Iglesia;Pismanta;70049050;2 ;;;1 ;;;;;;;;;;21 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24 
SAN JUAN;Iglesia;Rodeo;70049060;10 ;;;;;;;;;;;;;223 ;;;;;102 ;;;69 ;;;;30 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;443 
SAN JUAN;Iglesia;Tudcum;70049070;1 ;;;;;;;;;;;;;67 ;;;;;11 ;;;6 ;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88 
SAN JUAN;Jácha;El Médan;70056010;;;;;;;;;;;;;;46 ;;;;;3 ;;;2 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52 
SAN JUAN;Jácha;Gran China;70056020;;;;;;;;32 ;;;;;;39 ;;;;;6 ;;;3 ;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82 
SAN JUAN;Jácha;Huaco;70056030;;;;;;;;43 ;;;28 ;;;35 ;;;;;2 ;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109 
SAN JUAN;Jácha;Mogna;70056040;;;;;;;;;;;;;;4 ;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5 
SAN JUAN;Jácha;Niquivil;70056050;;;;;;;;;;;;;;19 ;;;;;3 ;;;2 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25 
SAN JUAN;Jácha;Pampa Vieja;70056060;;;;;;;;36 ;;;;;;43 ;;;;;4 ;;;2 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86 
SAN JUAN;Jácha;San Isidro;70056070;;;;;;;;35 ;;;;;;51 ;;;;;6 ;;;3 ;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97 
SAN JUAN;Jácha;San José de Jách;70056080;2 ;;;1 ;;;;153 ;;;122 ;;;644 ;;;1 ;;16 ;134 ;;9 ;;7 ;;4 ;;;;;;;;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.094 
SAN JUAN;Jácha;Tambería;70056090;;;;;;;;28 ;;;15 ;;;15 ;;;;;2 ;;;1 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62 
SAN JUAN;Jácha;Villa Malvinas Argentinas;70056100;;;;;;;;;;;;;;19 ;;;;;3 ;;;2 ;;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25 
SAN JUAN;Jácha;Villa Mercedes;70056110;7 ;;;1 ;;;;52 ;;;31 ;;;70 ;;;;;10 ;;;5 ;;;;2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178 
SAN JUAN;OTROS;OTROS;Sin Datos;7.512 ;;;;;;;1 ;;;;;;3 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.516 
SAN JUAN;Pocito;Barrio Ruta 40;70070010;;;;;;;;;;;;;;11 ;;;;;2 ;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14 
SAN JUAN;Pocito;Carpinterí;70070020;;;;;;;;;;;;;;11 ;;;;;2 ;;;1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14 
